2023-11-13,-5,758,Ю 1м/с,-7,757,Ю 1м/с
2023-11-14,-3,749,В 4м/с,-2,745,В 4м/с
2023-11-15,+1,737,С 1м/с,+1,735,С 1м/с
2023-11-16,-6,735,СЗ 3м/с,-8,738,СЗ 3м/с
2023-11-17,-10,740,З 2м/с,-11,740,З 2м/с
2023-11-18,-6,731,В 3м/с,-1,728,В 3м/с
2023-11-19,+2,740,ЮЗ 1м/с,+1,744,ЮЗ 1м/с
